Number of MFVS nodes: 463
C1orf103	55791	0.427227627738192
MNAT1	4331	0.888875586815152
KAT5	10524	0.586657182879884
ID2	3398	0.0685927196331066
TSC22D1	8848	0.855817607000909
CBX5	23468	0.0798030815370829
BRD7	29117	0.852761866239642
MYST2	11143	0.0405323130550427
PIAS4	51588	1.48815271033673
MLLT3	4300	0.672100868041683
CDKN1A	1026	0.983132224315245
BMI1	648	0.230043957393756
SETDB1	9869	0.104841303562479
HAP1	9001	0.407063048387537
CHD3	1107	0.0219881925633367
HMGB1	3146	0.583968796397063
RB1	5925	0.808219505625081
GTF2E2	2961	0.727638365803319
E2F1	1869	0.218160977183402
DYNLL1	8655	0.870383671926088
TK1	7083	2.52923169963288
SMN1	6606	1.20209285452508
PARD3	56288	0.327365696129135
EEF1A1	1915	0.309038807275702
PAX6	5080	0.327371947574726
VIM	7431	4.58670305261525
STAT2	6773	1.69692613134993
HDAC1	3065	0.327697688105602
ZFP36	7538	0.54448911971706
CREBBP	1387	0.0716788927853989
SMARCA4	6597	0.0452235472944711
MED14	9282	0.449780154057599
COPS2	9318	1.70202022827211
TP53	7157	0.403048716896487
CCDC85B	11007	0.237979805050534
BMPR2	659	1.01898112874538
MAPK8	5599	0.0
CTBP1	1487	1.82527723178167
YWHAB	7529	0.0263603646935629
ESR1	2099	1.46469337173282
YWHAG	7532	0.149159543298033
FYN	2534	0.276628705949436
CDC2	983	0.162473898979677
CASP8	841	0.342379417902528
SHC1	6464	0.87862016458246
CRK	1398	0.616045490264115
PIK3R1	5295	0.0481158614956136
TYK2	7297	2.79210597148151
CAV1	857	0.203057719859235
NEDD9	4739	0.165944433419909
ATXN1	6310	5.53157675365074
PTK2	5747	0.346561371844381
CBLB	868	1.10890651916842
PRKCZ	5590	0.782404409541403
CASP3	836	0.19060880746513
CD5	921	2.96358723268784
UNC119	9094	0.387189377286832
PLCG1	5335	0.324590801080383
RASA1	5921	3.3372707334082
TNNT1	7138	0.130784590909794
MAPK8IP1	9479	0.630604928933629
MAPK1	5594	1.03278367766549
BAD	572	3.27948291427088
CSNK1D	1453	0.886563786529817
UBB	7314	0.221781340774772
YWHAE	7531	1.46202093102131
CSNK2A1	1457	0.917262753993298
SQSTM1	8878	0.641338922447168
NFKB2	4791	0.17637239164905
BAT1	7919	0.71409273751098
NFKBIB	4793	0.785641336059154
NFKB1	4790	2.70629692789343
HIST3H3	8290	1.05438309929955
TRAF3IP2	10758	2.15296109644464
NCOR2	9612	0.507951056868116
MAP3K7	6885	0.484224497819364
NCOA3	8202	0.779342506460747
PEBP1	5037	0.943468775833672
RELA	5970	0.352233188193466
CDC37	11140	0.766626147249566
PDPK1	5170	0.761099067404363
ZBTB16	7704	1.57694451513071
AFF4	27125	0.43527849187765
FLNA	2316	0.891842451719931
TBK1	29110	5.37315578652764
RFX3	5991	1.43811262729683
USP7	7874	0.702674753184946
TRADD	8717	1.09833964772705
IRF4	3662	0.204740481998486
TRIM37	4591	0.288415431996929
TRAF1	7185	0.19670592710974
SIAH2	6478	0.0443189518480839
PIN1	5300	1.22004894280668
TRAF6	7189	0.926784145985487
ZBTB43	23099	2.75942427035711
127557	127557	2.00955933537793
TSC22D4	81628	0.561876138660192
LDOC1	23641	1.3733092916663
RBPMS	11030	1.22851199125835
COIL	8161	0.395111181564741
ESRRG	2104	0.113090625193439
AR	367	0.56211038476104
NR5A2	2494	1.66944006165238
RORA	6095	0.0903206094929541
PSMC5	5705	0.223048786378639
RXRB	6257	0.263339899665226
NCOA1	8648	0.200806094870293
PBX1	5087	0.192131724785941
PKNOX1	5316	1.28156749485446
PBX2	5089	0.43638975326891
KPNB1	3837	4.03894510800928
GRB2	2885	0.433126816461856
SLA	6503	0.7588156006079
SMARCB1	6598	1.61602490833504
C7orf64	84060	0.622605220824287
EZH2	2146	0.178887386314143
