Number of MFVS nodes: 463
C1orf103	55791	0.169444342632096
MNAT1	4331	0.61468517875328
KAT5	10524	0.788006142208257
ID2	3398	0.316792190818454
TSC22D1	8848	2.0799065765715
CBX5	23468	0.0834689547846388
BRD7	29117	0.235858396472521
MYST2	11143	0.558814605264269
PIAS4	51588	0.214640455740939
MLLT3	4300	1.26271719882427
CDKN1A	1026	0.997051023179598
BMI1	648	0.365152564918883
SETDB1	9869	0.311852465854457
HAP1	9001	0.427443703514523
CHD3	1107	1.18024082496213
CBX1	10951	1.25540891757302
HMGB1	3146	0.972909841184666
POU2F1	5451	1.10986785551438
RB1	5925	0.636069639126431
GTF2E2	2961	0.606744096698245
E2F1	1869	3.28666996118688
POU5F1	5460	3.48389240822783
DYNLL1	8655	0.10883636685237
TK1	7083	0.0
SMN1	6606	2.81983820312752
PARD3	56288	0.372636730028804
NFKBIA	4792	3.58814114023629
EEF1A1	1915	0.340357810620187
PAX6	5080	0.608424295537919
ZHX1	11244	0.429928292001596
VIM	7431	0.862131266977968
STAT2	6773	0.434125323169146
HDAC1	3065	0.709379280956361
ZFP36	7538	1.47880637416306
CREBBP	1387	1.07240582821469
SMARCA4	6597	0.754729770366654
MED14	9282	0.676056654479193
TP53	7157	0.517342615637599
CCDC85B	11007	0.0527898780774072
BMP6	654	0.16558532014032
GDF9	2661	0.115022655858745
MAPK8	5599	0.970975298061338
CTBP1	1487	0.0383725975069034
YWHAB	7529	0.0414100331906724
ESR1	2099	0.298692827417835
YWHAG	7532	0.00452453526479779
FYN	2534	0.511500668908222
CDC2	983	0.224534271486089
CASP8	841	0.28186067648465
SHC1	6464	0.773618422941393
CRK	1398	0.371101500298478
PIK3R1	5295	0.102733432342148
TYK2	7297	1.09255927410624
CAV1	857	0.0
NEDD9	4739	0.256312278614454
ATXN1	6310	3.72732718085591
PIK3R2	5296	0.538107745154284
PTK2	5747	0.0182624544767993
CBLB	868	0.120398080467083
PRKCZ	5590	0.347428635668084
CASP3	836	1.29453202237963
UNC119	9094	0.64090564813836
TNNT1	7138	2.83824457807121
MAPK8IP1	9479	1.23666031339913
MAPK1	5594	0.103160339063789
CSNK1D	1453	0.824564793279495
UBB	7314	0.280326554386456
YWHAE	7531	0.326992397855097
CSNK2A1	1457	0.630870180655755
SQSTM1	8878	1.00391877274353
TGFBR1	7046	1.58066106440282
NFKB2	4791	1.22004894280668
NFKBIB	4793	0.219600948540961
NFKB1	4790	0.202769470588263
HIST3H3	8290	0.594181837509922
NCOR2	9612	0.363980548610977
MAP3K7	6885	0.406710848363334
IKBKB	3551	0.455973099538779
NCOA3	8202	0.319676359159967
IKBKG	8517	2.0061738087333
PEBP1	5037	0.638286920903164
RELA	5970	0.36146911233474
CDC37	11140	0.615251965300075
PDPK1	5170	0.282606981085594
MAP3K7IP1	10454	0.931686810874528
ZBTB16	7704	0.379070326653393
MKNK2	2872	0.218160977183402
AFF4	27125	3.08611339174087
FLNA	2316	1.03650222474379
TBK1	29110	2.23642149153889
RFX3	5991	2.93905331665122
TRADD	8717	0.118988092925713
IRF4	3662	1.21319189509759
TRIM37	4591	1.07450372834487
TRAF1	7185	0.490395580921831
SIAH2	6478	0.299574046194191
PIN1	5300	0.00939987103221185
TRAF6	7189	0.548063187189555
ZBTB43	23099	0.50232895209623
127557	127557	0.0196129223889852
TSC22D4	81628	0.553470559681223
RBPMS	11030	0.144417490600404
TRIM29	23650	0.565521728925649
COIL	8161	0.470820055234688
AR	367	0.0430430581319516
RORA	6095	1.64713020378445
PSMC5	5705	0.364353523901865
RXRB	6257	0.278010712505235
NCOA1	8648	1.65172296142014
PBX1	5087	0.197295560178889
MEIS1	4211	2.75791285701414
PBX2	5089	3.5083516827009
KPNB1	3837	0.355471159052243
GRB2	2885	0.375396238710869
SMARCB1	6598	0.932010516271589
EZH2	2146	0.0108595324284365
MED31	51003	0.0158576079484725
RXRA	6256	0.162916148266548
PPARG	5468	0.399294769627232
PCNA	5111	0.179196440903157
GATA4	2626	0.353175827762213
SRF	6722	1.30979131329537
FES	2242	2.13024245583418
SRC	6714	0.61279287732202
EGFR	1956	0.632489338800353
HCK	3055	0.309087816363514
AP2M1	1173	0.0516699108833034
SMURF1	57154	0.352768292982715
SMAD4	4089	0.157186221848365
PRKCB	5579	0.639772365401946
GSK3B	2932	0.0545687838414768
MAPK6	5597	0.299114421468317
ZMYND8	23613	0.782404409541403
CREB3	10488	1.47620743741446
TAF1	6872	1.72393345012696
PML	5371	3.4154911123003
EP300	2033	2.40821613600262
KAT2B	8850	1.93893149052456
TBP	6908	0.0281619171421355
NR3C1	2908	1.28187976265201
CDKN2A	1029	1.4301763501536
TP73	7161	0.792210249815498
NR0B1	190	0.806912257663805
JUN	3725	0.0263603646935629
FOXO1	2308	0.260797324606886
SMAD3	4088	0.444989139565448
USF1	7391	1.17888884851714
ARNT	405	1.15507499941656
JUNB	3726	0.654830448755312
NR0B2	8431	1.39878123344658
CEBPB	1051	0.25579797929721
TRRAP	8295	0.511981228796433
THRA	7067	0.659414863996149
NCOA6	23054	0.18919097970173
SP3	6670	1.33989126336697
TRIM24	8805	0.0355170521905909
GTF2B	2959	0.862688663584786
PNRC2	55629	1.49967332868218
UBE2I	7329	0.375259936698843
SP1	6667	0.330165470060638
TRIM28	10155	0.704773668719703
TADA3L	10474	0.449641142874919
NCOA2	10499	1.80789895421258
NCOR1	9611	0.187798449048383
HNF4A	3172	0.493858947224775
NR2F1	7025	1.85851325787062
CCNH	902	1.98807002385185
JUND	3727	0.621392224885362
SMAD2	4087	0.486045119487738
PPARGC1A	10891	0.201852880301979
GRAP2	9402	2.08980536908582
